Student_ID,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25
14,0.7911879420280457,0.9774291515350342,0.9518613219261169,0.8655502200126648,0.9817069172859192,0.6113495230674744,0.6502320170402527,0.7770069241523743,0.4526318609714508,0.9734376668930054,0.6824092268943787,0.6776437759399414,0.9359275102615356,0.5731304883956909,0.8372788429260254,0.8879277110099792,0.6863986253738403,0.7992174029350281,0.6835010647773743,0.4828895628452301,0.6092661619186401,0.8355211615562439,0.7646296620368958,0.8359823226928711,0.8693791627883911,0.9451952576637268
15,0.9999070167541504,0.9999974966049194,0.9999649524688721,0.9999078512191772,0.9999642372131348,0.9989622831344604,0.9985451698303223,0.9999626874923706,0.9996151924133301,0.9999934434890747,0.9998904466629028,0.9996435642242432,0.9999743700027466,0.9998273253440857,0.9996533393859863,0.9999887943267822,0.9982790946960449,0.9999343156814575,0.9991559982299805,0.9922379851341248,0.9983289837837219,0.9997413754463196,0.999887228012085,0.999987006187439,0.9999785423278809,0.9999936819076538
16,0.7560061812400818,0.936461865901947,0.8243021965026855,0.8168842196464539,0.9206544160842896,0.4311436116695404,0.4428662657737732,0.3682374954223633,0.16169491410255432,0.9161275625228882,0.7017987370491028,0.5177336931228638,0.9009530544281006,0.2867061197757721,0.7467724084854126,0.6090036630630493,0.366718053817749,0.5534573197364807,0.43130961060523987,0.34102338552474976,0.46536532044410706,0.7270210981369019,0.45554283261299133,0.43156471848487854,0.520916223526001,0.8359353542327881
17,0.1934378296136856,0.47309190034866333,0.5175426006317139,0.5005030632019043,0.6498630046844482,0.15049420297145844,0.33655527234077454,0.31504470109939575,0.2368468940258026,0.59315425157547,0.34985285997390747,0.47274112701416016,0.3079979717731476,0.206686869263649,0.29461953043937683,0.176970437169075,0.23926636576652527,0.15845181047916412,0.2203686535358429,0.2073805034160614,0.2071576714515686,0.3538286089897156,0.2397075593471527,0.286895215511322,0.34699350595474243,0.25131306052207947
18,0.9352339506149292,0.9951229691505432,0.9620798230171204,0.9704625010490417,0.9873276352882385,0.6916952729225159,0.7068207859992981,0.9527380466461182,0.8311867117881775,0.989875078201294,0.9112569689750671,0.8612263202667236,0.9829645752906799,0.814166784286499,0.9182668328285217,0.9295637011528015,0.8075130581855774,0.9442075490951538,0.7955254912376404,0.5363612174987793,0.6651552319526672,0.91765296459198,0.9127855896949768,0.9367133378982544,0.9458020925521851,0.9848280549049377
19,0.7275987863540649,0.9319198131561279,0.7314395308494568,0.8575171828269958,0.9063915014266968,0.2592404782772064,0.32354581356048584,0.37669509649276733,0.29415395855903625,0.8413884043693542,0.5722564458847046,0.5048764944076538,0.8796963095664978,0.26285815238952637,0.6589936017990112,0.1917741298675537,0.4475616216659546,0.4508111774921417,0.44408079981803894,0.21940787136554718,0.3385656177997589,0.615576982498169,0.5873322486877441,0.30577147006988525,0.45083850622177124,0.4280731976032257
20,0.9502733945846558,0.9887552261352539,0.8877107501029968,0.9565128087997437,0.916663646697998,0.23676295578479767,0.43031853437423706,0.7666134834289551,0.541720449924469,0.9724928736686707,0.8938220143318176,0.8172876238822937,0.9779828786849976,0.40440309047698975,0.8791105151176453,0.6405247449874878,0.431307852268219,0.9019666314125061,0.7848812341690063,0.3280765414237976,0.3836972415447235,0.8852556347846985,0.7926890254020691,0.8436281681060791,0.8097674250602722,0.9460207223892212
21,0.8270736932754517,0.977805495262146,0.9837161302566528,0.9047837853431702,0.9963985681533813,0.34567129611968994,0.4404618442058563,0.5731195211410522,0.2844972610473633,0.9710625410079956,0.7639861106872559,0.6092661619186401,0.9418433904647827,0.21049153804779053,0.8200644254684448,0.621394693851471,0.40690359473228455,0.4449865221977234,0.5269697904586792,0.20168012380599976,0.33772873878479004,0.7795258164405823,0.6755075454711914,0.5587469935417175,0.8239908814430237,0.8532693386077881
22,0.9856694936752319,0.9984803795814514,0.9976934790611267,0.9903759360313416,0.998497486114502,0.8099466562271118,0.9550685882568359,0.9860830903053284,0.9021421074867249,0.9980114698410034,0.9406251311302185,0.960252583026886,0.9789565205574036,0.9523390531539917,0.9855316877365112,0.9901273250579834,0.9021132588386536,0.9161738753318787,0.9295995831489563,0.7170372605323792,0.8194706439971924,0.9822390079498291,0.9852170348167419,0.9893304705619812,0.9800990223884583,0.995119571685791
23,0.9907315373420715,0.9996390342712402,0.9947273135185242,0.9951092600822449,0.9963055849075317,0.9042550921440125,0.8863213658332825,0.9961394667625427,0.9719537496566772,0.9992241859436035,0.9905216693878174,0.980266273021698,0.9980910420417786,0.9814314842224121,0.9808530211448669,0.9958231449127197,0.9122401475906372,0.9952162504196167,0.9495306015014648,0.36393237113952637,0.8884559273719788,0.9811924695968628,0.9921660423278809,0.9968385696411133,0.9970384836196899,0.998938262462616
24,0.9009326100349426,0.9918136596679688,0.976375162601471,0.9279941916465759,0.9921572208404541,0.5864377617835999,0.5505097508430481,0.8123831152915955,0.7549259662628174,0.9912369251251221,0.8562952876091003,0.7695248126983643,0.976718008518219,0.5211505889892578,0.8733853101730347,0.8216310143470764,0.6550288200378418,0.9144312143325806,0.7383830547332764,0.287909597158432,0.44520270824432373,0.8731851577758789,0.8441632390022278,0.8668822646141052,0.934617817401886,0.9653199315071106
25,0.9907009601593018,0.999565064907074,0.9993425011634827,0.9947085380554199,0.9995786547660828,0.9614056944847107,0.9642761945724487,0.9949876070022583,0.9521862864494324,0.9993447661399841,0.9862682819366455,0.9729337096214294,0.996817946434021,0.9737072587013245,0.986365556716919,0.9977042078971863,0.9504954218864441,0.9911388754844666,0.9598782062530518,0.8113312721252441,0.9378170967102051,0.9869406819343567,0.9926252961158752,0.9965991377830505,0.997372031211853,0.9985836744308472
26,0.9996241331100464,0.9999904632568359,0.9999046325683594,0.9996192455291748,0.9998821020126343,0.997879147529602,0.9966018199920654,0.999894380569458,0.9987679123878479,0.9999821186065674,0.9996275901794434,0.9987982511520386,0.9999110698699951,0.9994581341743469,0.9987001419067383,0.9999754428863525,0.9939939379692078,0.9998196959495544,0.9973439574241638,0.9688664078712463,0.9953626394271851,0.9990540146827698,0.9996654987335205,0.9999644756317139,0.9999561309814453,0.9999793767929077
27,0.9997101426124573,0.9999923706054688,0.9998984336853027,0.9997172951698303,0.9998360872268677,0.9958250522613525,0.9947236776351929,0.9998748302459717,0.9987866282463074,0.9999796152114868,0.9996691942214966,0.9988822340965271,0.9999233484268188,0.9994187355041504,0.9990341663360596,0.9999371767044067,0.994499683380127,0.9997817873954773,0.9971369504928589,0.9473958015441895,0.9926927089691162,0.9992707371711731,0.9996185302734375,0.9999352693557739,0.9999278783798218,0.9999756813049316
28,0.9992901086807251,0.9999839067459106,0.9998949766159058,0.9991397857666016,0.9998577833175659,0.9978795051574707,0.9968819618225098,0.9997887015342712,0.9978697299957275,0.9999806880950928,0.9993535876274109,0.9982753992080688,0.9998574256896973,0.9993057250976562,0.9980416297912598,0.9999693632125854,0.9925572872161865,0.9997323155403137,0.9951745867729187,0.9688166975975037,0.9951834082603455,0.9988186955451965,0.9994518160820007,0.9999387264251709,0.9999642372131348,0.9999738931655884
29,0.9989486336708069,0.9999802112579346,0.9997943043708801,0.9987913966178894,0.999794065952301,0.99542635679245,0.9921167492866516,0.9996767044067383,0.9968731999397278,0.9999724626541138,0.9989646673202515,0.9971154928207397,0.9998236298561096,0.9986347556114197,0.9974257349967957,0.999923825263977,0.9876292943954468,0.9996380805969238,0.9936712980270386,0.9521724581718445,0.9895966649055481,0.9984058737754822,0.9991335272789001,0.9998760223388672,0.999880313873291,0.9999291896820068
30,0.9671211838722229,0.9981520771980286,0.9953307509422302,0.9777992367744446,0.9976982474327087,0.8643339276313782,0.8891598582267761,0.982912540435791,0.8385086059570312,0.9972360730171204,0.9452083706855774,0.9221513271331787,0.9867808222770691,0.9036372900009155,0.9559310078620911,0.9905478358268738,0.8778855204582214,0.9637805223464966,0.8805387020111084,0.5532721877098083,0.8327142596244812,0.9596036076545715,0.9674474596977234,0.987024188041687,0.9892916083335876,0.9946578145027161
31,0.987212598323822,0.9995926022529602,0.9969260096549988,0.993938684463501,0.9979649782180786,0.9603972434997559,0.9560231566429138,0.9968185424804688,0.9744389653205872,0.9993963241577148,0.9906023740768433,0.982437014579773,0.9976981282234192,0.984703779220581,0.9775121808052063,0.9980249404907227,0.9406563639640808,0.9948503375053406,0.9670648574829102,0.7763824462890625,0.9500621557235718,0.9815754890441895,0.9930583238601685,0.997923731803894,0.9979730248451233,0.9990702271461487
32,0.9875211715698242,0.9994931221008301,0.9994542002677917,0.9919537901878357,0.9995427131652832,0.9925133585929871,0.993113100528717,0.997599184513092,0.984645426273346,0.999713122844696,0.9834278225898743,0.982855498790741,0.9953110814094543,0.9931828379631042,0.9846833348274231,0.9996562004089355,0.9674049019813538,0.9950157999992371,0.9833909273147583,0.9238927364349365,0.9848918914794922,0.9862968921661377,0.9979217648506165,0.9986429810523987,0.9993491768836975,0.9993784427642822
33,0.9594992995262146,0.9990535378456116,0.9968342185020447,0.9699794054031372,0.9985163807868958,0.8114722371101379,0.8658689856529236,0.9628461003303528,0.7347052097320557,0.9985983967781067,0.9220440983772278,0.8967777490615845,0.9871613383293152,0.828630268573761,0.9597297310829163,0.9810845851898193,0.8988667130470276,0.9389625787734985,0.8008665442466736,0.6092661619186401,0.7041935324668884,0.9704755544662476,0.9670224189758301,0.9647366404533386,0.9842535257339478,0.9878504872322083
34,0.9887253642082214,0.9995197057723999,0.9981228709220886,0.9875409007072449,0.9978755712509155,0.8844444751739502,0.8935206532478333,0.9901052117347717,0.9447665810585022,0.9993483424186707,0.9742485284805298,0.953050434589386,0.9944242835044861,0.9680864214897156,0.9790793657302856,0.9966374635696411,0.8773176670074463,0.9875305891036987,0.9453190565109253,0.3359231948852539,0.8114320635795593,0.9807941913604736,0.9901330471038818,0.9962109327316284,0.9949126243591309,0.9989187717437744
35,0.9994990825653076,0.9999847412109375,0.9997294545173645,0.9997444748878479,0.9997097849845886,0.9980131387710571,0.9935621023178101,0.9998471736907959,0.9987272620201111,0.9999685287475586,0.9995884299278259,0.9986876845359802,0.9999334812164307,0.9991278052330017,0.9986047148704529,0.9999148845672607,0.9954541921615601,0.9998528957366943,0.9972420930862427,0.9680662751197815,0.9951360821723938,0.9988168478012085,0.9994637370109558,0.9998875856399536,0.9998866319656372,0.9999550580978394
36,0.9751014709472656,0.9983052015304565,0.992238461971283,0.9883137941360474,0.9946960210800171,0.7956879138946533,0.8463618755340576,0.985736072063446,0.9343755841255188,0.9974664449691772,0.9668799638748169,0.9480015635490417,0.9928417205810547,0.9473244547843933,0.9615097045898438,0.9822061061859131,0.8581328392028809,0.9821365475654602,0.90766441822052,0.5342248678207397,0.8191669583320618,0.959854245185852,0.9728773832321167,0.9881939888000488,0.9874895215034485,0.995945394039154
37,0.9634089469909668,0.9976917505264282,0.975321888923645,0.9814524054527283,0.9934183359146118,0.6018364429473877,0.6092661619186401,0.9587916135787964,0.8826332092285156,0.9946065545082092,0.9627490639686584,0.9217450618743896,0.9947469830513,0.832940399646759,0.9218726754188538,0.895431637763977,0.7656801342964172,0.9803264141082764,0.8534674048423767,0.27972128987312317,0.5789616107940674,0.9358140230178833,0.928035318851471,0.9466267824172974,0.9727954864501953,0.9880224466323853
38,0.9741595983505249,0.9993751645088196,0.9975252747535706,0.986802875995636,0.9989385008811951,0.7433032393455505,0.7797533869743347,0.9808952212333679,0.8808588981628418,0.9988417029380798,0.9703179001808167,0.9476794004440308,0.994486391544342,0.8896803259849548,0.9648197293281555,0.963788628578186,0.8459713459014893,0.982977032661438,0.9126043319702148,0.36978793144226074,0.7206100225448608,0.9692798256874084,0.9843401908874512,0.9791108965873718,0.9884228110313416,0.9959718585014343
39,0.9934350252151489,0.9996916055679321,0.996584415435791,0.9954380393028259,0.9963551759719849,0.9343914985656738,0.9284552335739136,0.9969643950462341,0.9666914343833923,0.9993627667427063,0.9887285232543945,0.9808120727539062,0.9978358149528503,0.9856254458427429,0.9838688969612122,0.9977103471755981,0.9321067929267883,0.9946721196174622,0.9479671716690063,0.5718379616737366,0.9110676646232605,0.9842258095741272,0.9902689456939697,0.9976957440376282,0.9972869157791138,0.9993367791175842
40,0.9790740013122559,0.9976589679718018,0.9949666857719421,0.981890857219696,0.9977165460586548,0.4346940815448761,0.7798600792884827,0.9719815254211426,0.8613548278808594,0.9964483976364136,0.9443292617797852,0.908455491065979,0.9864569306373596,0.8679869771003723,0.9715119004249573,0.9630050659179688,0.8031098246574402,0.9481279850006104,0.8934155106544495,0.3632725775241852,0.4814365804195404,0.9643036723136902,0.9619214534759521,0.9698959589004517,0.9709295630455017,0.9950588941574097
41,0.9847933053970337,0.9994669556617737,0.9964074492454529,0.9925476908683777,0.9984931945800781,0.7095650434494019,0.8467249870300293,0.9888688325881958,0.9348447918891907,0.9986416697502136,0.9695165157318115,0.9638016819953918,0.9954642653465271,0.9401929974555969,0.978787362575531,0.9754893183708191,0.8476746082305908,0.9840124845504761,0.911763608455658,0.35686320066452026,0.7341392636299133,0.9797210693359375,0.9787865877151489,0.9869145750999451,0.9882373213768005,0.9961332082748413
42,0.9911250472068787,0.9994257688522339,0.9981745481491089,0.9936298727989197,0.9988160133361816,0.750457227230072,0.914406418800354,0.9921952486038208,0.9516343474388123,0.9992051720619202,0.9773681163787842,0.9665414094924927,0.9945111274719238,0.9570805430412292,0.9897977113723755,0.9907618165016174,0.8687955141067505,0.9822856187820435,0.9141520261764526,0.38966354727745056,0.7664756774902344,0.9885175228118896,0.9848175644874573,0.9915542006492615,0.9922050833702087,0.9984448552131653
43,0.9839581251144409,0.99772709608078,0.9968440532684326,0.987860381603241,0.9970729351043701,0.859027087688446,0.9640037417411804,0.990548312664032,0.9329552054405212,0.996397078037262,0.9362149834632874,0.9524025917053223,0.9720621705055237,0.9535192847251892,0.9809998273849487,0.9943565726280212,0.8992699980735779,0.9314888119697571,0.9382321834564209,0.7638827562332153,0.8734633922576904,0.9811654090881348,0.9901828169822693,0.9945321083068848,0.9875132441520691,0.9990864992141724
44,0.9633960127830505,0.9978444576263428,0.9920986890792847,0.9589234590530396,0.9959003329277039,0.8886550068855286,0.8969272375106812,0.9727391004562378,0.813903272151947,0.997623860836029,0.9397047162055969,0.8750233054161072,0.9859976768493652,0.8711186647415161,0.95378178358078,0.9853070974349976,0.8646256923675537,0.9647930264472961,0.8696164488792419,0.522003710269928,0.8223174214363098,0.9574053883552551,0.959022581577301,0.9769594669342041,0.9884858131408691,0.9937463998794556
45,0.9693417549133301,0.9974818825721741,0.9797776937484741,0.9745644330978394,0.9852849841117859,0.6534824967384338,0.6092661619186401,0.937797486782074,0.856582522392273,0.9965918064117432,0.9634179472923279,0.9072294235229492,0.9927299618721008,0.817133367061615,0.9471968412399292,0.9076809883117676,0.6666226983070374,0.9786815047264099,0.8254057168960571,0.2282816618680954,0.3643466532230377,0.9503522515296936,0.9223793148994446,0.9474361538887024,0.974220335483551,0.9826244711875916
46,0.8306583762168884,0.9768229722976685,0.9319324493408203,0.88847416639328,0.9648941159248352,0.382480651140213,0.5200455188751221,0.780122697353363,0.2344200164079666,0.9782447218894958,0.7052386403083801,0.6928475499153137,0.9250558614730835,0.19510476291179657,0.8470661044120789,0.8720964193344116,0.4997568130493164,0.7418912649154663,0.7062491774559021,0.3616420328617096,0.47651803493499756,0.8409065008163452,0.8206448554992676,0.8511505722999573,0.8646185398101807,0.9415639638900757
47,0.9233428835868835,0.9945685863494873,0.9968464970588684,0.9427534341812134,0.9983567595481873,0.6002188920974731,0.7044926881790161,0.8749735951423645,0.6351823210716248,0.9946394562721252,0.837429940700531,0.811546266078949,0.9543619751930237,0.5425279140472412,0.922329306602478,0.9225859642028809,0.5576307773590088,0.8223631978034973,0.7567657828330994,0.34731221199035645,0.6081755757331848,0.9259746670722961,0.9187447428703308,0.9345483779907227,0.9607195258140564,0.9911589026451111
48,0.9656196236610413,0.9971103668212891,0.9921099543571472,0.9770969748497009,0.9936262369155884,0.7493866682052612,0.9448795914649963,0.9767940640449524,0.8517100214958191,0.9942432045936584,0.9070311784744263,0.9228794574737549,0.9675919413566589,0.846406877040863,0.9664045572280884,0.9865391850471497,0.8768101930618286,0.8836726546287537,0.8913042545318604,0.7367082238197327,0.8304432034492493,0.9658298492431641,0.9815528988838196,0.9855206608772278,0.9632888436317444,0.9953469634056091
49,0.9772610068321228,0.9929375052452087,0.9951723217964172,0.9758965969085693,0.9932075142860413,0.7588496804237366,0.9364639520645142,0.9890331029891968,0.9124943614006042,0.9929474592208862,0.9501172304153442,0.9561785459518433,0.9522750377655029,0.9205913543701172,0.9759180545806885,0.988162100315094,0.9108549356460571,0.9310175776481628,0.9397416114807129,0.7167335748672485,0.8308759331703186,0.9738730192184448,0.990845263004303,0.9909203052520752,0.974932849407196,0.9988570213317871
50,0.8283599019050598,0.9679605960845947,0.8769432902336121,0.8946201205253601,0.9192115664482117,0.4232076108455658,0.4780510365962982,0.7452433109283447,0.28871604800224304,0.9258697032928467,0.6857898831367493,0.6783047318458557,0.9082024097442627,0.39239728450775146,0.7741706967353821,0.7447749972343445,0.4377501606941223,0.6618140339851379,0.6969454288482666,0.34452202916145325,0.5175332427024841,0.775206983089447,0.788695752620697,0.8170129060745239,0.6799984574317932,0.953283429145813
51,0.7761128544807434,0.9621889591217041,0.8870949149131775,0.8884390592575073,0.9311290979385376,0.5733464360237122,0.6820340156555176,0.8201461434364319,0.22211609780788422,0.9312392473220825,0.674639105796814,0.6558457612991333,0.8765267133712769,0.5151737928390503,0.8043530583381653,0.870047926902771,0.3766803443431854,0.721716582775116,0.6718573570251465,0.45569536089897156,0.6092661619186401,0.7946519255638123,0.878729522228241,0.8332163691520691,0.8117332458496094,0.9646278023719788
52,0.8409578800201416,0.9663206338882446,0.8244729042053223,0.8776119947433472,0.9038189649581909,0.2487930804491043,0.3418717682361603,0.3029051423072815,0.06261058896780014,0.9361006021499634,0.7968211770057678,0.43692412972450256,0.9415298104286194,0.09805364161729813,0.779590904712677,0.23343203961849213,0.1946524679660797,0.4138215482234955,0.07782940566539764,0.20446060597896576,0.3665357828140259,0.7274409532546997,0.4889476001262665,0.08954542875289917,0.5603295564651489,0.7706212401390076
53,0.12024343013763428,0.5922301411628723,0.2172803431749344,0.5507457852363586,0.5699613690376282,0.040730759501457214,0.13386529684066772,0.1115211471915245,0.11429814994335175,0.30318573117256165,0.2418312132358551,0.2678174078464508,0.3976253271102905,0.05079479143023491,0.22389058768749237,0.022192908450961113,0.1849098950624466,0.1317242830991745,0.07551123946905136,0.07105906307697296,0.060359541326761246,0.25091737508773804,0.06738696992397308,0.08831432461738586,0.15962359309196472,0.09602200984954834
54,0.9994221925735474,0.9999866485595703,0.9999585151672363,0.9995319843292236,0.9999673366546631,0.9989954829216003,0.9985892176628113,0.9998741149902344,0.998728334903717,0.9999784231185913,0.9994557499885559,0.9987906813621521,0.9998869895935059,0.9995086193084717,0.9985918402671814,0.9999772310256958,0.995579183101654,0.9997574687004089,0.997347354888916,0.9915992021560669,0.9981701374053955,0.9990161657333374,0.9997178912162781,0.9999645948410034,0.9999725818634033,0.9999842643737793
55,0.9999505281448364,0.9999984502792358,0.9999796152114868,0.9999547004699707,0.9999706745147705,0.9993091821670532,0.9990631937980652,0.9999841451644897,0.9997220635414124,0.9999959468841553,0.9999305009841919,0.999809205532074,0.999981164932251,0.9998899698257446,0.9997766613960266,0.9999922513961792,0.9987292885780334,0.9999538660049438,0.9995131492614746,0.9863676428794861,0.9984554052352905,0.9998617172241211,0.9999411106109619,0.9999877214431763,0.9999831914901733,0.9999954700469971
56,0.9967973828315735,0.9999421834945679,0.9999409914016724,0.9972488284111023,0.9999353885650635,0.9989749193191528,0.9986296892166138,0.9997015595436096,0.9972071051597595,0.9999796152114868,0.9980373978614807,0.9964583516120911,0.9993601441383362,0.999186098575592,0.9960607886314392,0.9999759197235107,0.9925625920295715,0.9993855953216553,0.9963860511779785,0.9929009675979614,0.9973722696304321,0.9979588985443115,0.9997639060020447,0.9998962879180908,0.9999548196792603,0.9999550580978394
57,0.9988884329795837,0.9999836683273315,0.9999386072158813,0.9988670349121094,0.9999711513519287,0.9969494938850403,0.9936652183532715,0.9996540546417236,0.996658205986023,0.9999775886535645,0.9990633130073547,0.9973803162574768,0.9998389482498169,0.9989055395126343,0.9976550340652466,0.9999523162841797,0.9893675446510315,0.9996786117553711,0.9932494163513184,0.95023113489151,0.9908866882324219,0.9986560344696045,0.9991986155509949,0.9999140501022339,0.999955415725708,0.9999537467956543
